,catagory,sub_cata_1,sub_cata_2,product,price,review,review_num
1176,Women's Clothes,Socks,,Women's Daily Stride Mid-Crew Sock 3 Pack Stripe,24.0,4.8,16
1177,Women's Clothes,Socks,,Women's Power Stride Crew Sock 3 Pack Stripe,29.0,1.0,1
1178,Women's Clothes,Socks,,Women's Power Stride Crew Sock Multi-Colour,14.0,4.7,3
1179,Women's Clothes,Socks,,Women's Power Stride Ankle Sock 3 Pack Stripe,24.0,5.0,8
1180,Women's Clothes,Socks,,Team Canada Women's Daily Stride Boot Crew Sock Warm COC Logo,19.0,3.7,11
1181,Accessories,Bags,,Future Legacy Crossbody Bag,19.0,4.5,606
1182,Accessories,Hats,,Team Canada Wool-Blend Reversible Beanie COC Logo Online Only,19.0,4.5,8
1183,Accessories,Hats,,Out Run Beanie,19.0,,0
1184,Accessories,Bags,,You Hold the Keychain 2.0,9.0,,0
1185,Accessories,Hair Accessories,,Light Locks Scrunchie,9.0,,0
1186,Accessories,Hats,,Team Canada Quilted Trapper Hat COC Logo Online Only,39.0,,0
1187,Accessories,Hats,,Team Canada Race Kit Hat COC Logo Online Only,19.0,,0
1188,Accessories,Hair Accessories,,Glow On Hair Ties 3 Pack,9.0,,0
1189,Accessories,Hats,,Women's Fast Paced Running Visor Online Only,14.0,,0
1190,Accessories,Bags,,Fast and Free Running Belt,19.0,4.1,144
1191,Accessories,Hair Accessories,,Women's Fringe Fighter Nulu Headband,9.0,,0
1192,Accessories,Hair Accessories,,Women's Fly Away Tamer Headband,9.0,,0
1193,Accessories,Water Bottles,,Purist Cycling Water Bottle Online Only,14.0,3.4,21
1194,Accessories,Bags,,Fast and Free Run Belt Mini,19.0,3.8,60
1195,Accessories,Hair Accessories,,Uplifting Scrunchie 7 Pack Online Only,29.0,,0
1196,Accessories,Hats,,Lightweight Crushable Running Hat,29.0,,0
1197,Accessories,Hats,,Wide-Brim Bucket Hat With Strap,29.0,,0
1198,Accessories,Equipment,,Fast and Free Running Armband,19.0,,0
1199,Accessories,Hats,,Race Kit Hat,29.0,,0
0,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Pullover Hoodie,128.0,4.2,490
1,Men's Clothes,Shorts,,"City Sweat Short 9"" Online Only",68.0,4.3,226
2,Men's Clothes,Pants,,Utilitech Pull-On Relaxed-Fit Pant Online Only,138.0,4.3,14
3,Men's Clothes,Coats & Jackets,,Switch Over Bomber Jacket Cotton Blend,198.0,4.4,18
4,Men's Clothes,Hoodies & Sweatshirts,,French Terry Oversized Half Zip,148.0,5.0,2
5,Men's Clothes,Shirts,Short Sleeve Shirts,lululemon Fundamental Pocket T-Shirt,74.0,3.5,74
6,Men's Clothes,Hoodies & Sweatshirts,,French Terry Oversized Pullover Hoodie Online Only,158.0,3.0,2
7,Men's Clothes,Shorts,,"Relaxed French Terry Short 9"" Online Only",88.0,4.2,19
8,Men's Clothes,Pants,Sweatpants,City Sweat Jogger Tall Online Only,128.0,4.4,288
9,Men's Clothes,Shirts,Short Sleeve Shirts,Airing Easy Short-Sleeve Shirt,98.0,3.0,4
10,Men's Clothes,Coats & Jackets,,Evergreen Jacket,168.0,5.0,3
11,Shoes,,,Restfeel Men's Slide,68.0,,0
12,Men's Clothes,Pants,Joggers,ABC Skinny-Fit Jogger,138.0,4.3,307
13,Men's Clothes,Pants,Track Pants,License to Train Jogger,138.0,4.1,235
14,Men's Clothes,Hoodies & Sweatshirts,,French Terry Oversized Long-Sleeve Crew,138.0,5.0,1
15,Men's Clothes,Shirts,Short Sleeve Shirts,lululemon Fundamental T-Shirt,64.0,3.2,531
16,Men's Clothes,Shirts,Button Down Shirts,New Venture Slim-Fit Long-Sleeve Shirt,128.0,3.6,169
17,Men's Clothes,Coats & Jackets,,New Venture Blazer,198.0,3.9,177
18,Men's Clothes,Pants,,Relaxed Tapered Trouser,158.0,4.2,12
19,Men's Clothes,Sweaters,,Textured Knit Crewneck Sweater,138.0,4.0,94
20,Men's Clothes,Hoodies & Sweatshirts,,Oversized-Fit Fleece Half Zip,158.0,4.7,143
21,Men's Clothes,Shirts,Long Sleeve Shirts,City Sweat Crew Online Only,118.0,3.6,154
22,Men's Clothes,Hoodies & Sweatshirts,,At Ease Hoodie,148.0,4.4,592
23,Men's Clothes,Shirts,,lululemon Fundamental Long-Sleeve Shirt,74.0,3.4,138
24,Men's Clothes,Pants,,"Commission Slim-Fit Pant 32"" Warpstreme",138.0,3.8,777
25,Men's Clothes,Pants,,ABC Pull-On Pant,138.0,4.4,27
26,Men's Clothes,Shirts,Short Sleeve Shirts,Metal Vent Tech Short-Sleeve Shirt 2.0,78.0,3.5,1177
27,Men's Clothes,Hoodies & Sweatshirts,,At Ease Half Zip,128.0,4.6,63
28,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7"" Warpstreme",88.0,4.3,306
29,Men's Clothes,Shorts,,"License to Train Linerless Short 7""",88.0,4.0,325
30,Men's Clothes,Pants,Sweatpants,City Sweat Jogger,128.0,4.3,399
31,Men's Clothes,Shirts,Short Sleeve Shirts,Evolution Short-Sleeve Polo Shirt,98.0,3.6,670
32,Men's Clothes,Shorts,,"T.H.E. Linerless Short 9""",68.0,4.3,209
33,Men's Clothes,Shorts,,"T.H.E. Linerless Short 7""",68.0,4.0,637
34,Men's Clothes,Pants,Sweatpants,City Sweat Jogger Shorter Online Only,128.0,4.1,66
35,Men's Clothes,Coats & Jackets,,Sojourn Jacket,128.0,4.0,287
36,Men's Clothes,Shorts,,"Fast and Free Lined Short 6""",88.0,4.1,161
37,Men's Clothes,Shorts,,"At Ease Short 7""",78.0,4.2,339
38,Men's Clothes,Pants,,ABC Jogger Warpstreme,138.0,3.9,1418
39,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Full-Zip Hoodie Online Only,128.0,4.0,113
40,Men's Clothes,Underwear,,"Always In Motion Long Boxer 7"" 3 Pack",68.0,4.0,217
41,Men's Clothes,Underwear,,"Always In Motion Mesh Boxer 5""",38.0,3.7,178
42,Men's Clothes,Underwear,,"Always In Motion Boxer 5""",28.0,3.9,405
43,Men's Clothes,Shirts,Long Sleeve Shirts,Metal Vent Tech Midweight Half Zip,118.0,4.2,31
44,Men's Clothes,Shirts,,Surge Warm Half Zip,118.0,4.0,365
45,Men's Clothes,Shirts,Short Sleeve Shirts,Evolution Short-Sleeve Polo Shirt Pique Fabric,98.0,4.1,44
46,Men's Clothes,Shirts,Short Sleeve Shirts,Metal Vent Tech Polo Shirt 2.0 Online Only,98.0,3.8,323
47,Men's Clothes,Shorts,,"Surge Lined Short 6""",68.0,3.9,700
48,Men's Clothes,Underwear,,"Built to Move Long Boxer 7""",38.0,3.0,37
49,Men's Clothes,Shorts,,"Commission Classic-Fit Short 9"" Warpstreme",88.0,4.2,279
50,Men's Clothes,Underwear,,"Always in Motion Boxer 5"" 3 Pack",68.0,3.9,430
51,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 37"" Warpstreme Online Only",138.0,4.4,64
52,Men's Clothes,Shorts,,"License to Train Linerless Short 5""",88.0,4.5,42
53,Men's Clothes,Shirts,Short Sleeve Shirts,License to Train Relaxed Short-Sleeve Shirt,78.0,3.7,6
54,Men's Clothes,Underwear,,Always In Motion Brief with Fly,24.0,4.5,123
55,Men's Clothes,Pants,Trousers,Utilitech Pull-On Classic-Fit Pant,138.0,4.0,42
56,Men's Clothes,Pants,Tights,"SenseKnit Running Tight 28""",178.0,4.5,10
57,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7"" Oxford",88.0,3.6,69
58,Men's Clothes,Pants,Joggers,Team Canada City Sweat Jogger,128.0,,0
59,Men's Clothes,Shorts,,"Commission Golf Short 10""",98.0,4.0,61
60,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 30"" Warpstreme Online Only",138.0,4.5,345
61,Men's Clothes,Hoodies & Sweatshirts,,City Sweat Pullover Hoodie Graphic,128.0,5.0,6
62,Men's Clothes,Hoodies & Sweatshirts,,Surge Warm Hoodie Online Only,128.0,,0
63,Men's Clothes,Pants,Tights,"License to Train Tight 21""",98.0,3.7,63
64,Men's Clothes,Pants,Sweatpants,Relaxed-Fit French Terry Jogger,138.0,3.3,22
65,Men's Clothes,Shorts,,"Vital Drive Training Half Tight 10""",98.0,5.0,2
66,Men's Clothes,Pants,,"Commission Relaxed-Tapered Golf Pant 32""",158.0,,0
67,Men's Clothes,Shorts,,"License to Train Half Tight 9"" Online Only",68.0,4.0,20
68,Men's Clothes,Coats & Jackets,,Water-Repellent Grid Fleece Hiking Vest,148.0,,0
69,Men's Clothes,Pants,Sweatpants,"In Mind Pant 30"" Online Only",128.0,3.8,70
70,Men's Clothes,Pants,,"ABC Slim-Fit Pant 30"" Warpstreme Online Only",138.0,4.4,346
71,Men's Clothes,Shorts,,"Lightweight Trail Running Short 7"" Online Only",98.0,3.3,6
72,Men's Clothes,Shirts,Polo Shirts,Logo Sport Polo Short Sleeve,118.0,2.0,4
73,Men's Clothes,Shirts,Short Sleeve Shirts,5 Year Basic T-Shirt 5 Pack Online Only,198.0,3.3,91
74,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 28"" Warpstreme Online Only",138.0,4.3,148
75,Men's Clothes,Shorts,,"Water-Repellent Hiking Short 8""",98.0,4.3,18
76,Men's Clothes,Shirts,Short Sleeve Shirts,Ventilated Tennis Short-Sleeve Shirt,98.0,3.6,11
77,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 28"" Warpstreme Online Only",138.0,4.6,95
78,Men's Clothes,Shorts,,"Pool Short 7""",78.0,3.2,104
79,Men's Clothes,Shirts,Long Sleeve Shirts,Commission Long-Sleeve Shirt Wash,118.0,,0
80,Men's Clothes,Underwear,,"Built to Move Boxer 5"" Online Only",38.0,2.4,43
81,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 37"" Warpstreme Online Only",138.0,4.5,122
82,Men's Clothes,Shorts,,"Fast and Free Reflective Short 3""",78.0,3.8,71
83,Men's Clothes,Shorts,,"License to Train Lined Short 7"" Elite",98.0,4.2,11
84,Men's Clothes,Coats & Jackets,,Twill Utility Jacket,178.0,5.0,1
85,Men's Clothes,Swim Trunks,,"Pool Short 5""",78.0,3.6,93
86,Men's Clothes,Pants,,"Commission Relaxed-Tapered Golf Pant 34"" Online Only",158.0,5.0,1
87,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 34"" Utilitech Online Only",138.0,4.2,66
88,Men's Clothes,Pants,Joggers,Evergreen Jogger,138.0,5.0,1
89,Men's Clothes,Shorts,,"Current State Board Short 9"" Online Only",98.0,3.2,96
90,Men's Clothes,Underwear,,"Rapid Vent Tech Boxer 5"" 3 Pack Online Only",98.0,,0
91,Men's Clothes,Shorts,,"Surge Half Tight 10"" Online Only",98.0,4.4,18
92,Men's Clothes,Swim Trunks,,"Active Swim Short 6"" Online Only",88.0,4.0,27
93,Men's Clothes,Shirts,Short Sleeve Shirts,Airing Easy Camp Collar Shirt,98.0,4.3,13
94,Men's Clothes,Pants,Trousers,Utilitech Carpenter Pant,158.0,4.0,30
95,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 32"" Warpstreme",138.0,4.1,584
96,Men's Clothes,Hoodies & Sweatshirts,,Shift Stitch Hoodie,128.0,3.5,43
97,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 32"" Utilitech Online Only",138.0,4.2,120
98,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada Metal Vent Tech Long-Sleeve Shirt 2.0,88.0,4.0,4
99,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada The Fundamental T-Shirt COC Logo,64.0,4.3,20
100,Men's Clothes,Shorts,,"Pace Breaker Linerless Short 7""",68.0,4.3,1028
101,Men's Clothes,Shorts,,"Pace Breaker Lined Short 7""",68.0,4.2,950
102,Men's Clothes,Pants,Track Pants,Surge Jogger,128.0,3.9,486
103,Men's Clothes,Shirts,Short Sleeve Shirts,Drysense Short-Sleeve Shirt,78.0,3.9,263
104,Men's Clothes,Underwear,,"Always in Motion Boxer 5"" 5 Pack",118.0,4.1,411
105,Men's Clothes,Shirts,,Commission Long-Sleeve Shirt,118.0,3.8,228
106,Men's Clothes,Shirts,Long Sleeve Shirts,Drysense Hoodie,118.0,3.9,274
107,Men's Clothes,Coats & Jackets,,Down for It All Vest,148.0,4.2,197
108,Men's Clothes,Coats & Jackets,,Warp Light Packable Jacket,148.0,4.2,205
109,Men's Clothes,Coats & Jackets,,Down for It All Hoodie,198.0,3.6,230
110,Men's Clothes,Shorts,,"Bowline Short 8""",78.0,3.7,165
111,Men's Clothes,Shirts,Polo Shirts,Evolution Short-Sleeve Polo ShirtCotton Blend,98.0,2.0,2
112,Men's Clothes,Pants,Trousers,"Commission Slim-Fit Pant 34"" Warpstreme",138.0,4.4,69
113,Men's Clothes,Shirts,Short Sleeve Shirts,Chest Pocket Relaxed-Fit T-Shirt,74.0,2.6,39
114,Men's Clothes,Pants,Track Pants,Surge Hybrid Pant Tall Online Only,138.0,4.1,69
115,Men's Clothes,Pants,Joggers,Surge Jogger Shorter Online Only,128.0,4.1,377
116,Men's Clothes,Pants,Joggers,Surge Jogger Tall,128.0,4.2,178
117,Men's Clothes,Shorts,,"Pace Breaker Linerless Short 5""",68.0,4.5,502
118,Men's Clothes,Pants,Track Pants,Surge Hybrid Pant Shorter Online Only,138.0,4.3,139
119,Men's Clothes,Sweaters,,Engineered Warmth Half Zip,168.0,4.1,61
120,Men's Clothes,Shorts,,"SenseKnit Running Short 10""",128.0,4.2,18
121,Men's Clothes,Shorts,,"License to Train Lined Short 7"" Online Only",88.0,4.0,125
122,Men's Clothes,Shirts,Polo Shirts,Evolution Long-Sleeve Polo Shirt Pique Fabric,118.0,4.0,206
123,Men's Clothes,Pants,Sweatpants,At Ease Jogger,138.0,4.1,447
124,Men's Clothes,Shirts,Short Sleeve Shirts,lululemon Fundamental V-Neck T-Shirt Online Only,64.0,3.8,65
125,Men's Clothes,Sweaters,,Engineered Warmth Long-Sleeve Crew,158.0,4.2,129
126,Men's Clothes,Hoodies & Sweatshirts,,Team Canada City Sweat Pullover Hoodie COC Logo Online Only,128.0,4.3,57
127,Men's Clothes,Coats & Jackets,,Cross Chill Jacket,198.0,4.5,39
128,Men's Clothes,Pants,Track Pants,Surge Hybrid Pant Online Only,138.0,3.9,216
129,Men's Clothes,Coats & Jackets,,Expeditionist Jacket,148.0,3.7,37
130,Men's Clothes,Underwear,,"Always In Motion Long Boxer 7"" 5 Pack",118.0,4.1,236
131,Men's Clothes,Sweaters,,Lightweight Knit Long-Sleeve Polo Shirt,158.0,3.2,9
132,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 34"" Warpstreme",138.0,4.0,493
133,Men's Clothes,Pants,,"ABC Slim-Fit Pant 32"" Warpstreme",138.0,4.1,639
134,Men's Clothes,Hoodies & Sweatshirts,,Team Canada Men's Engineered Warmth Half Zip COC Logo Online Only,178.0,3.8,10
135,Men's Clothes,Underwear,,"Rapid Vent Tech Boxer 5"" Online Only",38.0,2.0,1
136,Men's Clothes,Coats & Jackets,,Water-Repellent Grid Fleece Hiking Jacket,198.0,,0
137,Men's Clothes,Pants,Trousers,"Commission Slim-Fit Pant 37"" Warpstreme Online Only",138.0,3.7,165
138,Men's Clothes,Pants,Joggers,ABC Jogger Shorter Warpstreme,138.0,3.9,580
139,Men's Clothes,Pants,Joggers,ABC Jogger Tall Warpstreme,138.0,4.2,484
140,Men's Clothes,Pants,,"ABC Classic-Fit Pant 32"" Warpstreme",138.0,4.3,884
141,Men's Clothes,Shirts,Short Sleeve Shirts,Stretch Golf Polo Shirt,118.0,3.5,53
142,Men's Clothes,Underwear,,"Built to Move Utility Boxer 7""",48.0,3.8,21
143,Men's Clothes,Pants,Tights,"License to Train Tight 27""",98.0,4.2,83
144,Men's Clothes,Shirts,Short Sleeve Shirts,Fast and Free Short-Sleeve Shirt,84.0,3.8,41
145,Men's Clothes,Shirts,,Drysense Long-Sleeve Shirt,88.0,3.8,113
146,Men's Clothes,Shirts,Short Sleeve Shirts,Team Canada lululemon Fundamental T-Shirt,64.0,1.0,1
147,Men's Clothes,Pants,Trousers,"ABC Classic-Fit Pant 34"" Warpstreme",138.0,4.5,210
148,Men's Clothes,Pants,Tights,"SenseKnit Composite Running Tight 29""",198.0,3.0,1
149,Men's Clothes,Shorts,,SenseKnit Composite Running Short,148.0,5.0,1
150,Men's Clothes,Coats & Jackets,,SenseKnit Composite Running Jacket,268.0,5.0,1
151,Men's Clothes,Shorts,,"Bowline Short 5"" Stretch Ripstop",78.0,4.2,170
152,Men's Clothes,Pants,Trousers,Classic-Fit Hiking Pant,158.0,4.3,37
153,Men's Clothes,Shorts,,"Commission Classic-Fit Short 9"" Oxford",88.0,4.1,30
154,Men's Clothes,Shirts,Tank Tops,Fast and Free Singlet Online Only,74.0,4.1,107
155,Men's Clothes,Shirts,Long Sleeve Shirts,SenseKnit Running Long Sleeve Online Only,108.0,4.0,20
156,Men's Clothes,Coats & Jackets,,Precipitation Jacket,248.0,3.7,9
157,Men's Clothes,Coats & Jackets,,Insulated Hiking Vest,168.0,4.5,15
158,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 32"" Utilitech",138.0,3.9,255
159,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 34"" Warpstreme",138.0,4.2,307
160,Men's Clothes,Shirts,Short Sleeve Shirts,Balancer Short-Sleeve Shirt,84.0,4.6,17
161,Men's Clothes,Coats & Jackets,,Stretch Cargo Jacket,198.0,4.7,50
162,Men's Clothes,Coats & Jackets,,Wunder Puff Vest,248.0,4.3,32
163,Men's Clothes,Coats & Jackets,,Wunder Puff Vest Tech Canvas,268.0,4.3,16
164,Men's Clothes,Shirts,Short Sleeve Shirts,Lightweight Knit Short-Sleeve Crew,138.0,,0
165,Men's Clothes,Shirts,Short Sleeve Shirts,Commission Short-Sleeve T-Shirt Wash,84.0,5.0,2
166,Men's Clothes,Underwear,,"Built to Move Long Boxer 7"" 2 Pack",68.0,3.7,3
167,Men's Clothes,Shirts,Short Sleeve Shirts,5 Year Basic T-Shirt 3 Pack Online Only,138.0,3.4,112
168,Men's Clothes,Pants,Trousers,"ABC Slim-Fit Pant 34"" Utilitech",138.0,3.6,157
169,Men's Clothes,Underwear,,"Always In Motion Mesh Boxer 5"" 3 Pack",98.0,3.7,61
170,Men's Clothes,Coats & Jackets,,Navigation Down Vest,168.0,3.7,103
171,Men's Clothes,Coats & Jackets,,Wunder Puff Jacket,298.0,4.5,88
172,Men's Clothes,Shorts,,"Team Canada Pace Breaker Linerless Short 7"" COC Logo Online Only",68.0,4.9,19
173,Men's Clothes,Pants,,"Fast and Free Cold Weather Running Pant 28"" Online Only",178.0,4.4,10
174,Men's Clothes,Pants,Tights,"Surge Warm Tight 29""",138.0,4.0,49
175,Men's Clothes,Shorts,,"Pace Breaker Lined Short 5""",68.0,4.4,274
176,Men's Clothes,Shirts,Long Sleeve Shirts,Team Canada The Fundamental Long Sleeve Shirt COC Logo Online Only,74.0,5.0,3
177,Men's Clothes,Shorts,,"Pace Breaker Lined Short 5"" Ripstop",88.0,4.0,3
178,Men's Clothes,Pants,Sweatpants,City Sweat Slim-Fit Pant Online Only,128.0,4.0,88
179,Men's Clothes,Coats & Jackets,,Team Canada Wunder Puff Jacket,298.0,4.3,7
180,Men's Clothes,Shorts,,"Balancer Short 6""",88.0,4.5,91
181,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 37"" Warpstreme Online Only",138.0,4.6,128
182,Men's Clothes,Coats & Jackets,,lululemon lab Lightweight Jacquard Jacket Online Only,278.0,3.0,1
183,Men's Clothes,Shorts,,"Vented Tennis Short 6""",98.0,4.3,40
184,Men's Clothes,Pants,,Classic-Fit Fleece Jogger,138.0,4.7,42
185,Men's Clothes,Underwear,,"Built to Move Boxer 5"" 2 Pack",68.0,1.0,1
186,Men's Clothes,Hoodies & Sweatshirts,,lululemon lab Textured-Grid Fleece Hoodie,178.0,4.0,2
187,Men's Clothes,Shirts,T-Shirts,lululemon lab Merino Wool-Blend T-Shirt,98.0,5.0,3
188,Men's Clothes,Shirts,Long Sleeve Shirts,lululemon lab Merino Wool-Blend Long-Sleeve Shirt,118.0,1.3,3
189,Men's Clothes,Shirts,Tank Tops,Balancer Tank Top,74.0,3.0,17
190,Men's Clothes,Shorts,,"Surge Warm Half Tight 10""",98.0,4.3,77
191,Men's Clothes,Hoodies & Sweatshirts,,Team Canada French Terry Oversized Hoodie,138.0,,0
192,Men's Clothes,Shorts,,lululemon lab Nulu Relaxed-Fit Yoga Short,88.0,,0
193,Men's Clothes,Sweaters,,City Sweat Crew Graphic Online Only,118.0,4.3,3
194,Men's Clothes,Pants,,lululemon lab Nulu Relaxed-Fit Yoga Pants,148.0,5.0,2
195,Men's Clothes,Underwear,,"Always In Motion Long Mesh Boxer 7"" 3 Pack",98.0,4.0,33
196,Men's Clothes,Underwear,,"Always In Motion Boxer with Fly 5"" 3 Pack Online Only",68.0,3.9,32
197,Men's Clothes,Coats & Jackets,,Waterproof Hiking Jacket,298.0,5.0,3
198,Men's Clothes,Pants,,lululemon lab Fleece Track Pant Online Only,168.0,,0
199,Men's Clothes,Coats & Jackets,,lululemon lab Fleece Track Jacket Online Only,168.0,,0
200,Men's Clothes,Shirts,Long Sleeve Shirts,lululemon lab Woven Long Sleeve Henley Online Only,178.0,,0
201,Men's Clothes,Sweaters,,lululemon lab Reflective Knit Crewneck Sweater Online Only,198.0,5.0,1
202,Men's Clothes,Pants,,lululemon lab Woven Straight Leg Pant Online Only,188.0,3.0,2
203,Men's Clothes,Shirts,Long Sleeve Shirts,Surge Warm Long-Sleeve Crew,98.0,3.9,31
204,Men's Clothes,Underwear,,"Always In Motion Long Boxer with Fly 7"" 3 Pack Online Only",68.0,3.8,21
205,Men's Clothes,Underwear,,"Always In Motion Boxer 5"" 7 Pack",158.0,4.3,20
206,Men's Clothes,Pants,Trousers,New Venture Trouser Pique Fabric,158.0,3.5,32
207,Men's Clothes,Pants,,lululemon lab Woven Shock Cord Cuff Jogger Online Only,188.0,2.0,1
208,Men's Clothes,Pants,Tights,"Keep the Heat Thermal Tight 27"" Online Only",138.0,3.8,22
209,Men's Clothes,Shorts,,"Pace Breaker Lined Short 9"" Online Only",68.0,3.5,1017
210,Men's Clothes,Pants,,Waterproof Rain Shell Hiking Pant Online Only,198.0,4.0,4
211,Men's Clothes,Pants,Sweatpants,Team Canada City Sweat Jogger COC Logo,128.0,3.7,62
213,Men's Clothes,Pants,Sweatpants,"Balancer Pant 27""",138.0,4.5,108
214,Men's Clothes,Coats & Jackets,,Outpour StretchSeal Jacket,248.0,4.3,21
215,Men's Clothes,Coats & Jackets,,Navigation Down Jacket,248.0,3.6,281
216,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 28"" Warpstreme Online Only",138.0,4.3,86
217,Men's Clothes,Coats & Jackets,,Navigation Down Hoodie,268.0,4.2,22
218,Men's Clothes,Pants,Joggers,"Balancer Cropped Pant 22""",138.0,4.8,19
219,Men's Clothes,Shirts,Long Sleeve Shirts,License To Train Fitted Long Sleeve Shirt,108.0,,0
220,Men's Clothes,Pants,Tights,"Surge Tight 22"" Nulux Online Only",138.0,3.8,56
221,Men's Clothes,Coats & Jackets,,Team Canada Men's Engineered Warmth Jacket COC Logo Online Only,178.0,3.8,12
222,Men's Clothes,Underwear,,"Built to Move Long Boxer 7"" 3 Pack",98.0,2.8,43
223,Men's Clothes,Pants,,Insulated Hiking Pant,268.0,4.5,6
224,Men's Clothes,Coats & Jackets,,Fast and Free Windbreaker,248.0,3.8,8
225,Men's Clothes,Pants,Trousers,"Commission Slim-Fit Pant 28"" Warpstreme Online Only",135.0,4.5,132
226,Men's Clothes,Pants,Track Pants,License to Train Pant,138.0,3.9,142
227,Men's Clothes,Pants,,Engineered Warmth Jogger,178.0,3.9,56
228,Men's Clothes,Pants,,Fleece Hiking Pant,198.0,4.0,9
229,Men's Clothes,Hoodies & Sweatshirts,,Insulated Hiking Hoodie,248.0,4.3,4
230,Men's Clothes,Pants,,Rulu Fleece Base Layer Hiking Pant Online Only,128.0,4.0,1
231,Men's Clothes,Pants,Trousers,New Venture Trouser Twill Fabric,158.0,4.0,10
232,Men's Clothes,Coats & Jackets,,Water-Repellent Fleece Hiking Anorak,198.0,4.4,23
233,Men's Clothes,Coats & Jackets,,Outpour StretchSeal Field Jacket,298.0,4.5,17
234,Men's Clothes,Shorts,,"Commission Classic-Fit Short 7""",88.0,3.5,6
235,Men's Clothes,Shirts,Short Sleeve Shirts,5 Year Basic T-Shirt 2 Pack Online Only,98.0,3.4,53
236,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 30"" Warpstreme Online Only",138.0,4.4,306
237,Men's Clothes,Coats & Jackets,,Storm Field Trench Coat Online Only,348.0,4.2,17
238,Men's Clothes,Shirts,Short Sleeve Shirts,Vented Tennis Polo Shirt,118.0,3.4,8
239,Men's Clothes,Pants,Tights,"Surge Tight 28"" Nulux",138.0,3.6,102
240,Men's Clothes,Pants,,"Commission Relaxed-Tapered Golf Pant 30""",158.0,3.0,69
241,Men's Clothes,Coats & Jackets,,Water-Repellent Fleece Hiking Vest,148.0,4.5,15
242,Men's Clothes,Coats & Jackets,,Warp Light Bomber Jacket,148.0,4.8,12
243,Men's Clothes,Hoodies & Sweatshirts,,Surge Warm Full-Zip,128.0,4.1,283
244,Men's Clothes,Shorts,,"Team Canada Pace Breaker Linerless Short 7"" CPC Logo",68.0,5.0,1
245,Men's Clothes,Pants,Trousers,"Commission Slim-Fit Pant 30"" Warpstreme Online Only",138.0,4.0,566
246,Men's Clothes,Pants,Tights,"Vital Drive Training Tight 28"" Online Only",138.0,3.9,71
247,Men's Clothes,Shirts,Tank Tops,lululemon Fundamental Tank Top Online Only,54.0,4.0,40
248,Men's Clothes,Pants,Trousers,"Commission Classic-Fit Pant 28"" Tech Woven",138.0,2.0,6
249,Men's Clothes,Shorts,,"T.H.E. Lined Short 9""",68.0,3.7,485
250,Men's Clothes,Shorts,,"Everlux Yoga Short 6""",88.0,4.0,8
251,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 3 Pack,38.0,3.5,59
252,Men's Clothes,Socks,,Men's MicroPillow Compression Knee-High Running Sock Light Cushioning,44.0,2.4,7
253,Men's Clothes,Socks,,Men's Power Stride Tab Sock 3 Pack Multi-Colour,38.0,4.4,10
254,Men's Clothes,Socks,,Men's Power Stride Crew Sock Reflective,24.0,4.0,18
255,Men's Clothes,Socks,,Men's Power Stride Hiking Crew Sock Online Only,28.0,5.0,2
256,Men's Clothes,Socks,,Men's Power Stride Hiking Ankle Sock Online Only,28.0,,0
257,Men's Clothes,Socks,,Men's Power Stride Tab Sock 3 Pack Anti-stink,38.0,3.7,61
258,Men's Clothes,Socks,,Men's Power Stride Tab Sock 5 Pack Online Only,58.0,3.8,66
259,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 5 Pack Online Only,58.0,3.3,25
260,Men's Clothes,Socks,,Men's Power Stride Ankle Sock 3 Pack Stripe,38.0,5.0,2
261,Men's Clothes,Socks,,Men's Power Stride No-Show Sock with Active Grip 3 Pack Multi-Colour,38.0,5.0,4
262,Men's Clothes,Socks,,Men's Daily Stride Crew Sock 3 Pack Wordmark,38.0,3.7,66
264,Men's Clothes,Socks,,Men's Power Stride Crew Sock 3 Pack,48.0,2.7,12
265,Men's Clothes,Socks,,Men's MacroPillow Tab Running Sock Medium Cushioning,24.0,3.5,33
266,Men's Clothes,Socks,,Men's Power Stride Ankle Sock 3 Pack,38.0,4.3,6
267,Men's Clothes,Socks,,Men’s Daily Stride Fuzzy Crew Sock,24.0,5.0,2
